Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2,3,500000,2,2.5,3067.0,2.0,1.0,1.0,0.0,60.0,1970.0,32.0,-37.8015,144.9972,3.0,4019.0
2,1,1100000,1,2.5,3067.0,2.0,2.0,1.0,124.0,135.0,2013.0,32.0,-37.8079,144.9977,3.0,4019.0
2,1,1315000,2,2.5,3067.0,2.0,1.0,0.0,147.0,85.0,1900.0,32.0,-37.808,144.994,3.0,4019.0
3,1,1447500,1,2.5,3067.0,3.0,3.0,1.0,166.0,174.0,2012.0,32.0,-37.8017,145.0001,3.0,4019.0
2,1,1135000,2,2.5,3067.0,2.0,2.0,2.0,98.0,128.0,1920.0,32.0,-37.8005,144.9952,3.0,4019.0
3,1,1290000,2,2.5,3067.0,3.0,1.0,1.0,168.0,124.0,1950.0,32.0,-37.8007,144.9958,3.0,4019.0
1,3,470000,2,2.5,3067.0,1.0,1.0,1.0,0.0,50.0,2013.0,32.0,-37.8055,144.9961,3.0,4019.0
2,1,1180000,2,2.5,3067.0,2.0,1.0,0.0,162.0,91.0,1900.0,32.0,-37.8016,144.9956,3.0,4019.0
3,1,1195000,4,2.5,3067.0,3.0,2.0,1.0,120.0,128.0,1998.0,32.0,-37.8022,144.9954,3.0,4019.0
2,1,1012500,2,2.5,3067.0,2.0,1.0,0.0,182.0,82.0,1900.0,32.0,-37.8021,144.9976,3.0,4019.0
2,1,1030000,2,2.5,3067.0,2.0,1.0,1.0,172.0,81.0,1930.0,32.0,-37.8086,144.9946,3.0,4019.0
3,2,840000,1,13.5,3042.0,3.0,2.0,1.0,303.0,225.0,2016.0,22.0,-37.718,144.878,7.0,3464.0
3,1,730000,5,13.5,3042.0,3.0,2.0,1.0,0.0,145.0,1965.0,22.0,-37.7203,144.8755,7.0,3464.0
3,1,770000,4,13.5,3042.0,3.0,2.0,1.0,0.0,145.0,1965.0,22.0,-37.7203,144.8755,7.0,3464.0
2,1,603000,2,13.5,3042.0,2.0,1.0,1.0,272.0,84.0,1950.0,22.0,-37.7294,144.888,7.0,3464.0
3,2,700000,2,13.5,3042.0,3.0,2.0,2.0,239.0,134.0,2009.0,22.0,-37.7218,144.8837,7.0,3464.0
3,1,600000,2,13.5,3042.0,2.0,1.0,1.0,290.0,116.0,1980.0,22.0,-37.7273,144.8744,7.0,3464.0
2,3,500000,5,13.5,3042.0,2.0,1.0,1.0,168.0,86.0,2011.0,22.0,-37.7215,144.8864,7.0,3464.0
6,1,725000,4,13.5,3042.0,6.0,3.0,2.0,976.0,186.0,1980.0,22.0,-37.7239,144.8735,7.0,3464.0
2,2,450000,2,13.5,3042.0,2.0,1.0,1.0,110.0,90.0,2015.0,22.0,-37.7216,144.871,7.0,3464.0
2,3,515000,2,13.5,3042.0,2.0,1.0,1.0,141.0,73.0,2013.0,22.0,-37.7298,144.8883,7.0,3464.0
2,3,530000,2,13.5,3042.0,2.0,1.0,1.0,120.0,94.0,2012.0,22.0,-37.7234,144.8792,7.0,3464.0
3,1,895000,1,13.5,3042.0,3.0,1.0,6.0,1063.0,133.0,1975.0,22.0,-37.7249,144.8728,7.0,3464.0
3,1,805000,2,13.5,3042.0,3.0,1.0,1.0,0.0,105.0,1950.0,22.0,-37.7217,144.8783,7.0,3464.0
3,3,752000,2,13.5,3042.0,3.0,1.0,1.0,265.0,130.0,1993.0,22.0,-37.7302,144.8855,7.0,3464.0
3,2,700000,1,13.5,3042.0,3.0,2.0,2.0,165.0,133.0,2009.0,22.0,-37.727,144.887,7.0,3464.0
3,1,830000,2,13.5,3042.0,3.0,1.0,2.0,971.0,113.0,1960.0,22.0,-37.7186,144.876,7.0,3464.0
2,1,675000,2,13.5,3042.0,2.0,1.0,1.0,612.0,100.0,1975.0,22.0,-37.7187,144.8765,7.0,3464.0
3,1,1042000,2,13.5,3042.0,3.0,2.0,5.0,612.0,174.0,1950.0,22.0,-37.7173,144.8796,7.0,3464.0
4,1,773000,2,13.5,3042.0,5.0,3.0,4.0,531.0,309.0,1980.0,22.0,-37.7263,144.8679,7.0,3464.0
3,1,810000,1,13.5,3042.0,3.0,3.0,2.0,555.0,192.0,1980.0,22.0,-37.7285,144.8694,7.0,3464.0
3,1,715000,2,13.5,3042.0,3.0,2.0,2.0,422.0,126.0,1995.0,22.0,-37.7164,144.8792,7.0,3464.0
3,2,540000,4,13.5,3042.0,2.0,2.0,1.0,161.0,101.0,2010.0,22.0,-37.7231,144.8802,7.0,3464.0
3,2,825000,4,13.5,3042.0,3.0,2.0,1.0,293.0,102.0,1960.0,22.0,-37.72,144.8776,7.0,3464.0
3,1,685000,2,13.5,3042.0,3.0,1.0,1.0,579.0,113.0,1975.0,22.0,-37.7226,144.8733,7.0,3464.0
4,1,900000,2,13.5,3042.0,4.0,2.0,3.0,628.0,146.0,1975.0,22.0,-37.7256,144.8739,7.0,3464.0
2,1,1275000,2,3.3,3206.0,2.0,1.0,0.0,120.0,82.0,1900.0,26.0,-37.8459,144.9555,6.0,3280.0
3,1,2850000,1,3.3,3206.0,3.0,2.0,0.0,211.0,198.0,1890.0,26.0,-37.8481,144.9499,6.0,3280.0
3,1,1850000,2,3.3,3206.0,3.0,2.0,0.0,128.0,133.0,1890.0,26.0,-37.8452,144.9488,6.0,3280.0
2,1,1436000,2,3.3,3206.0,2.0,1.0,0.0,130.0,81.0,1900.0,26.0,-37.8431,144.9565,6.0,3280.0
4,1,2300000,2,3.3,3206.0,4.0,2.0,1.0,153.0,180.0,1880.0,26.0,-37.8447,144.9523,6.0,3280.0
3,1,1800000,5,3.3,3206.0,3.0,2.0,1.0,132.0,159.0,1996.0,26.0,-37.8415,144.952,6.0,3280.0
2,1,2120000,2,3.3,3206.0,2.0,1.0,1.0,199.0,107.0,1900.0,26.0,-37.8422,144.9554,6.0,3280.0
3,1,1800000,2,3.3,3206.0,3.0,2.0,1.0,90.0,122.0,1900.0,26.0,-37.8421,144.9571,6.0,3280.0
3,1,2615000,2,3.3,3206.0,3.0,2.0,1.0,177.0,181.0,1880.0,26.0,-37.8415,144.9585,6.0,3280.0
3,1,1370000,2,3.3,3206.0,3.0,2.0,2.0,0.0,85.0,2000.0,26.0,-37.8451,144.9511,6.0,3280.0
2,1,1322500,2,3.3,3206.0,2.0,1.0,0.0,149.0,98.0,1890.0,26.0,-37.8443,144.9481,6.0,3280.0
2,1,1562500,2,3.3,3206.0,2.0,1.0,0.0,141.0,83.0,1890.0,26.0,-37.8424,144.9562,6.0,3280.0
3,1,2000000,5,3.3,3206.0,3.0,2.0,1.0,211.0,147.0,1900.0,26.0,-37.847,144.9575,6.0,3280.0
3,1,3010000,2,3.3,3206.0,3.0,2.0,0.0,147.0,146.0,1890.0,26.0,-37.8473,144.9551,6.0,3280.0
4,1,2800000,5,3.3,3206.0,4.0,3.0,1.0,327.0,254.0,1910.0,26.0,-37.8467,144.9475,6.0,3280.0
3,1,2100000,4,3.3,3206.0,2.0,1.0,1.0,120.0,123.0,1900.0,26.0,-37.8427,144.9546,6.0,3280.0
3,1,2000000,1,3.3,3206.0,3.0,1.0,1.0,238.0,131.0,1890.0,26.0,-37.8461,144.9528,6.0,3280.0
1,3,442500,2,3.3,3206.0,1.0,1.0,0.0,0.0,34.0,1970.0,26.0,-37.8421,144.9517,6.0,3280.0
4,1,4735000,2,3.3,3206.0,4.0,2.0,1.0,330.0,207.0,1910.0,26.0,-37.8477,144.9558,6.0,3280.0
4,1,2140000,2,3.3,3206.0,3.0,2.0,1.0,183.0,145.0,1880.0,26.0,-37.8434,144.9495,6.0,3280.0
2,1,980000,2,3.3,3206.0,2.0,1.0,0.0,79.0,68.0,1890.0,26.0,-37.8387,144.9519,6.0,3280.0
3,1,1740000,1,3.3,3206.0,3.0,2.0,2.0,147.0,134.0,1890.0,26.0,-37.8448,144.9453,6.0,3280.0
1,1,985000,2,3.3,3206.0,1.0,1.0,0.0,81.0,54.0,1900.0,26.0,-37.8411,144.9497,6.0,3280.0
4,1,2000000,2,6.4,3078.0,3.0,2.0,4.0,853.0,263.0,1930.0,7.0,-37.7707,145.0318,3.0,2211.0
4,1,1717500,2,6.4,3078.0,4.0,2.0,1.0,599.0,203.0,1925.0,7.0,-37.7717,145.031,3.0,2211.0
5,1,2840000,2,6.4,3078.0,5.0,4.0,4.0,809.0,165.0,1910.0,7.0,-37.775,145.0268,3.0,2211.0
2,3,525500,2,6.4,3078.0,2.0,1.0,1.0,88.0,60.0,1960.0,7.0,-37.7791,145.0306,3.0,2211.0
2,2,805000,2,6.4,3078.0,2.0,2.0,3.0,155.0,140.0,2004.0,7.0,-37.7804,145.0308,3.0,2211.0
4,1,1830000,2,6.4,3078.0,4.0,2.0,2.0,606.0,112.0,1970.0,7.0,-37.7743,145.0316,3.0,2211.0
4,1,2100000,2,6.4,3078.0,4.0,2.0,2.0,575.0,271.0,2008.0,7.0,-37.7723,145.0319,3.0,2211.0
3,1,865000,4,6.4,3078.0,3.0,1.0,1.0,180.0,131.0,2010.0,7.0,-37.7802,145.0243,3.0,2211.0
2,3,390000,5,6.4,3078.0,2.0,1.0,1.0,0.0,60.0,1960.0,7.0,-37.7773,145.0314,3.0,2211.0
2,3,512000,2,6.4,3078.0,2.0,1.0,1.0,0.0,61.0,1965.0,7.0,-37.7805,145.0262,3.0,2211.0
4,1,1900000,4,6.4,3078.0,4.0,2.0,2.0,556.0,272.0,1930.0,32.0,-37.7844,145.0225,3.0,2211.0
4,1,1950000,2,6.4,3078.0,4.0,2.0,3.0,589.0,210.0,1920.0,7.0,-37.7719,145.0309,3.0,2211.0
3,1,520000,5,13.8,3018.0,3.0,2.0,1.0,352.0,242.0,2015.0,11.0,-37.87,144.825,7.0,5301.0
5,1,1525000,2,13.8,3018.0,5.0,3.0,3.0,729.0,268.0,2005.0,11.0,-37.8721,144.8105,7.0,5301.0
2,2,720000,2,13.8,3018.0,2.0,1.0,2.0,292.0,125.0,2013.0,11.0,-37.8687,144.8197,7.0,5301.0
3,1,1120000,2,13.8,3018.0,3.0,1.0,2.0,506.0,120.0,1930.0,11.0,-37.8693,144.8375,7.0,5301.0
4,1,1780000,4,13.8,3018.0,4.0,3.0,6.0,1057.0,220.0,1962.0,11.0,-37.8681,144.819,7.0,5301.0
3,3,630000,2,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,11.0,-37.8702,144.8143,7.0,5301.0
3,1,660000,5,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,11.0,-37.8616,144.8116,7.0,5301.0
2,3,580000,2,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,11.0,-37.8696,144.827,7.0,5301.0
3,1,1335000,2,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,11.0,-37.8697,144.8249,7.0,5301.0
2,3,510000,2,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,11.0,-37.8686,144.8182,7.0,5301.0
2,3,425000,2,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,11.0,-37.871,144.8185,7.0,5301.0
2,3,391000,4,13.8,3018.0,2.0,1.0,1.0,0.0,65.0,1965.0,11.0,-37.8678,144.8384,7.0,5301.0
4,1,845000,2,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,11.0,-37.8658,144.8155,7.0,5301.0
3,3,730000,4,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,2014.0,11.0,-37.868,144.8286,7.0,5301.0
2,3,447000,2,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,11.0,-37.8655,144.8299,7.0,5301.0
3,1,678000,2,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,1950.0,11.0,-37.8608,144.8124,7.0,5301.0
2,3,580000,1,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,2013.0,11.0,-37.8687,144.8268,7.0,5301.0
3,1,840000,4,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,1965.0,11.0,-37.86,144.8245,7.0,5301.0
3,3,577000,2,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,11.0,-37.8684,144.815,7.0,5301.0
2,1,857000,4,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,11.0,-37.8653,144.8129,7.0,5301.0
3,3,730000,4,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,11.0,-37.868,144.8285,7.0,5301.0
2,1,535600,4,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,11.0,-37.8646,144.8272,7.0,5301.0
5,1,1085000,2,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,1965.0,11.0,-37.8388,144.8567,7.0,5132.0
3,1,781000,2,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,11.0,-37.8291,144.835,7.0,5132.0
2,2,421000,2,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,2009.0,11.0,-37.8351,144.8529,7.0,5132.0
3,1,683000,2,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,11.0,-37.8284,144.8355,7.0,5132.0
3,1,720000,5,11.1,3025.0,3.0,2.0,1.0,0.0,130.0,2012.0,11.0,-37.8379,144.8583,7.0,5132.0
3,1,588000,2,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,11.0,-37.838,144.8555,7.0,5132.0
3,1,710000,1,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,11.0,-37.8294,144.8378,7.0,5132.0
4,1,875000,4,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,11.0,-37.8448,144.8529,7.0,5132.0
3,1,675000,2,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,11.0,-37.8337,144.8554,7.0,5132.0
3,1,708000,2,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,11.0,-37.8258,144.8523,7.0,5132.0
4,1,693000,4,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,11.0,-37.8391,144.8467,7.0,5132.0
3,1,620000,4,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,11.0,-37.8262,144.8443,7.0,5132.0
3,1,728500,2,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,11.0,-37.8277,144.8385,7.0,5132.0
3,1,931000,2,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,11.0,-37.8382,144.8649,7.0,5132.0
3,1,815000,2,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,11.0,-37.8318,144.8388,7.0,5132.0
4,1,1200000,4,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,11.0,-37.8375,144.8541,7.0,5132.0
2,3,292000,2,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,11.0,-37.8332,144.8649,7.0,5132.0
2,3,599000,2,6.3,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,27.0,-37.8543,145.0262,6.0,4836.0
3,3,995000,2,6.3,3143.0,3.0,2.0,2.0,0.0,100.0,1998.0,27.0,-37.8552,145.016,6.0,4836.0
3,2,1205000,2,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,27.0,-37.854,145.0135,6.0,4836.0
3,1,1939000,2,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,27.0,-37.8614,145.0274,6.0,4836.0
3,1,1870000,2,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,27.0,-37.8592,145.0182,6.0,4836.0
3,2,1918000,4,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,27.0,-37.8537,145.0267,6.0,4836.0
3,1,2050000,2,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,27.0,-37.8574,145.0281,6.0,4836.0
3,3,735000,1,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,27.0,-37.8543,145.0262,6.0,4836.0
1,1,1435000,4,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,27.0,-37.8564,145.0228,6.0,4836.0
1,3,280000,1,6.3,3143.0,1.0,1.0,1.0,0.0,38.0,1975.0,27.0,-37.8619,145.0185,6.0,4836.0
2,3,592500,2,6.3,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,27.0,-37.8574,145.0174,6.0,4836.0
2,1,1210000,2,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,27.0,-37.8543,145.016,6.0,4836.0
4,1,2801000,2,6.3,3143.0,4.0,2.0,2.0,624.0,222.0,1900.0,27.0,-37.8536,145.0173,6.0,4836.0
3,1,1800000,1,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,27.0,-37.8545,145.0145,6.0,4836.0
4,1,2200000,1,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,1900.0,27.0,-37.8613,145.0264,6.0,4836.0
6,1,5525000,2,6.3,3143.0,5.0,3.0,4.0,1491.0,516.0,1935.0,27.0,-37.8602,145.013,6.0,4836.0
1,3,440000,4,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,1970.0,27.0,-37.8531,145.0115,6.0,4836.0
3,1,1300000,5,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,27.0,-37.8542,145.0149,6.0,4836.0
2,3,704000,4,6.3,3143.0,2.0,1.0,1.0,0.0,74.0,1969.0,27.0,-37.8573,145.0186,6.0,4836.0
2,3,620000,5,6.3,3143.0,3.0,1.0,1.0,0.0,98.0,1970.0,27.0,-37.8596,145.0198,6.0,4836.0
3,1,1900000,2,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,1900.0,27.0,-37.8559,145.0158,6.0,4836.0
2,3,710000,2,6.3,3143.0,2.0,1.0,1.0,2471.0,80.0,1970.0,27.0,-37.8573,145.0186,6.0,4836.0
2,3,598000,2,6.3,3143.0,2.0,1.0,1.0,0.0,88.0,1970.0,27.0,-37.8593,145.0156,6.0,4836.0
3,1,1285000,2,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,27.0,-37.8554,145.0173,6.0,4836.0
2,3,520000,2,6.3,3143.0,1.0,1.0,1.0,0.0,76.0,1970.0,27.0,-37.8618,145.0183,6.0,4836.0
4,1,3625000,2,6.3,3143.0,4.0,1.0,2.0,709.0,251.0,1900.0,27.0,-37.8574,145.016,6.0,4836.0
4,1,4200000,5,6.3,3143.0,4.0,3.0,3.0,563.0,333.0,2000.0,27.0,-37.8582,145.0138,6.0,4836.0
3,2,1101000,2,6.3,3143.0,3.0,1.0,2.0,103.0,3.0,2000.0,27.0,-37.8542,145.0135,6.0,4836.0
3,1,3512500,2,6.3,3143.0,3.0,2.0,2.0,617.0,285.0,1998.0,27.0,-37.8557,145.0264,6.0,4836.0
3,3,869000,2,6.3,3143.0,2.0,1.0,1.0,0.0,91.0,1940.0,27.0,-37.853,145.0264,6.0,4836.0
1,3,567000,2,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,2013.0,27.0,-37.8549,145.0113,6.0,4836.0
3,1,940000,2,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,22.0,-37.7777,144.9195,7.0,6567.0
2,3,467000,4,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1980.0,22.0,-37.7761,144.9201,7.0,6567.0
3,1,1380000,4,5.9,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,22.0,-37.7777,144.9221,7.0,6567.0
2,3,490000,5,5.9,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,22.0,-37.7736,144.9015,7.0,6567.0
4,1,1850000,2,5.9,3032.0,4.0,3.0,1.0,478.0,270.0,1900.0,22.0,-37.7729,144.9179,7.0,6567.0
3,1,971000,4,5.9,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,22.0,-37.775,144.9091,7.0,6567.0
2,1,710000,1,5.9,3032.0,2.0,1.0,1.0,214.0,77.0,1890.0,22.0,-37.7776,144.9142,7.0,6567.0
6,1,2425000,1,5.9,3032.0,6.0,3.0,2.0,1014.0,435.0,1887.0,22.0,-37.7721,144.9184,7.0,6567.0
2,1,750000,4,5.9,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,22.0,-37.7745,144.9093,7.0,6567.0
2,1,1053000,2,5.9,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,22.0,-37.7748,144.929,7.0,6567.0
3,1,1377000,2,5.9,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,22.0,-37.7756,144.9208,7.0,6567.0
3,1,970000,2,5.9,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,22.0,-37.7759,144.91,7.0,6567.0
2,1,751000,1,5.9,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,22.0,-37.7807,144.9288,7.0,6567.0
2,1,950000,4,5.9,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,22.0,-37.7731,144.9206,7.0,6567.0
2,3,685000,2,5.9,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,22.0,-37.7718,144.9066,7.0,6567.0
3,1,1230000,2,5.9,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,22.0,-37.7819,144.9064,7.0,6567.0
2,1,770000,1,5.9,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,22.0,-37.7774,144.9186,7.0,6567.0
4,1,890000,4,5.9,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,22.0,-37.7766,144.9143,7.0,6567.0
3,1,1440000,2,5.9,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,22.0,-37.7725,144.9146,7.0,6567.0
3,1,1000000,1,5.9,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,22.0,-37.7746,144.9031,7.0,6567.0
3,1,1435000,2,5.9,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,22.0,-37.7737,144.904,7.0,6567.0
1,3,390000,2,5.9,3032.0,1.0,1.0,1.0,0.0,58.0,1972.0,22.0,-37.7723,144.9094,7.0,6567.0
3,1,1425000,1,5.9,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,22.0,-37.7821,144.9055,7.0,6567.0
4,1,1340000,2,5.9,3032.0,3.0,2.0,2.0,683.0,232.0,1978.0,22.0,-37.775,144.932,7.0,6567.0
3,1,955000,2,5.9,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,22.0,-37.7753,144.9116,7.0,6567.0
4,1,1100000,5,5.9,3032.0,4.0,2.0,5.0,559.0,195.0,1920.0,22.0,-37.7791,144.9136,7.0,6567.0
2,3,432000,2,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1978.0,22.0,-37.773,144.9303,7.0,6567.0
4,1,1640000,2,5.9,3032.0,4.0,3.0,2.0,562.0,204.0,1890.0,22.0,-37.782,144.903,7.0,6567.0
6,1,1430000,2,5.9,3032.0,4.0,2.0,1.0,461.0,286.0,1900.0,22.0,-37.78,144.9295,7.0,6567.0
2,3,610000,4,5.9,3032.0,2.0,1.0,1.0,301.0,104.0,1995.0,22.0,-37.7791,144.914,7.0,6567.0
3,1,940000,2,5.9,3032.0,3.0,3.0,1.0,491.0,127.0,1950.0,22.0,-37.7727,144.9136,7.0,6567.0
3,1,890000,4,5.9,3032.0,3.0,1.0,1.0,242.0,110.0,1920.0,22.0,-37.7765,144.9114,7.0,6567.0
3,1,1180000,4,5.9,3032.0,3.0,2.0,2.0,617.0,149.0,1930.0,22.0,-37.7742,144.906,7.0,6567.0
4,1,1480000,2,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,22.0,-37.7757,144.9088,7.0,6567.0
2,2,865000,4,5.9,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,22.0,-37.7713,144.9038,7.0,6567.0
2,3,442000,2,5.9,3032.0,2.0,1.0,1.0,0.0,62.0,1975.0,22.0,-37.7733,144.9219,7.0,6567.0
3,1,1037500,2,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,22.0,-37.7779,144.9133,7.0,6567.0
3,2,1050000,2,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,22.0,-37.7744,144.9035,7.0,6567.0
2,3,440000,2,5.9,3032.0,2.0,1.0,1.0,0.0,65.0,1970.0,22.0,-37.7749,144.9137,7.0,6567.0
4,1,1430000,2,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,22.0,-37.7766,144.9187,7.0,6567.0
3,1,1130000,2,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,22.0,-37.7774,144.928,7.0,6567.0
3,1,1135000,2,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,22.0,-37.777,144.9176,7.0,6567.0
4,1,950000,1,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,22.0,-37.7778,144.9131,7.0,6567.0
2,3,390000,1,5.9,3032.0,2.0,1.0,1.0,1957.0,69.0,2012.0,22.0,-37.7731,144.9074,7.0,6567.0
4,1,1345000,2,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,22.0,-37.7769,144.9138,7.0,6567.0
3,1,1381500,2,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,22.0,-37.7727,144.9055,7.0,6567.0
3,1,940000,2,5.9,3032.0,3.0,2.0,2.0,285.0,172.0,2011.0,22.0,-37.7778,144.9061,7.0,6567.0
3,1,995000,2,5.9,3032.0,3.0,2.0,1.0,314.0,177.0,2010.0,22.0,-37.7778,144.9042,7.0,6567.0
3,1,786000,2,5.9,3032.0,3.0,2.0,1.0,576.0,120.0,1940.0,22.0,-37.7816,144.9217,7.0,6567.0
2,1,705000,1,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,22.0,-37.7825,144.9206,7.0,6567.0
2,1,760000,1,5.9,3032.0,2.0,1.0,1.0,124.0,77.0,1900.0,22.0,-37.7807,144.9285,7.0,6567.0
